,screen_name,Tweet
2553,VLADDO,"{'translation_text': 'Interesting initiatives that @Alpina and @FundacionAlpina develop with the #Wayuu community in Alta Guajira, starting with sustainable nutrition issues. — It is an intercultural work that requires patience, resources and a lot of time. — The results are already being seen https://t.co/wn0gqZCEFt'}"
2554,VLADDO,"{'translation_text': 'In retaliation for the suspension of #RussiaToday broadcasts in Germany, Russia withdraws press credentials to @DeutscheWelle and closes its offices in Moscow. DW broadcasts on Russian territory will also be closed @dw_espanol @dwnews https://t.co/ta7DF6pih4'}"
2555,VLADDO,"{'translation_text': 'Very true. — In this case, this graduation with honors should not surprise anyone. He is still a very hairy young man https://t.co/AQ8QryS9FH'}"
2556,VLADDO,"{'translation_text': '#WomenALaPlancha, with @DianAngel01 — #40YearsInScene @fteatronational https://t.co/JSlkUK51Ob'}"
2557,VLADDO,{'translation_text': 'Master Jairo Camargo — #40YearsEnScene @fteatronational https://t.co/CpfO3nhymm'}
2558,VLADDO,{'translation_text': 'The multi-faceted Luis Eduardo Arango joins the celebration — #40YearsEnScene @fteatronacional https://t.co/JcR2mlnOOV'}
2559,VLADDO,{'translation_text': 'The good vibe of @SantiCruz — #40YearsInScene @fteatronational https://t.co/vCpmUlZayF'}
2560,VLADDO,{'translation_text': 'The good vibe of SantiCruz — #40YearsEnScene fteatronational https://t.co/2B9tHvV9K0'}
2561,VLADDO,"{'translation_text': 'Luzardo Consuelo, always immense — #40YearsEnScene @fteatronacional https://t.co/K6uoPYmvEU'}"
2562,VLADDO,{'translation_text': 'La gran Carmenza Gómez — #40YearsEnScene @fteatronacional https://t.co/7DBBIGxzI'}
2563,VLADDO,{'translation_text': 'The great Carmenza Gómez — #40YearsInScene fteatronational https://t.co/L6Scvkd1xL'}
2564,VLADDO,{'translation_text': '#40YearsEnScene @fteatronacional https://t.co/H2EJedPCzE'}
2565,VLADDO,{'translation_text': '‘Disconnected’ — #Chromaluxe on aluminium; 150 cms. x 85 cms. — Work ready to deliver https://t.co/V6FigQFnOV'}
2566,VLADDO,{'translation_text': '#What Disaster — The game should not be the same in a country as a country at stake https://t.co/wynUUUI02A3'}
2567,VLADDO,"{'translation_text': '«The other bug» — Populism is not an ideology, as some naively believe, because populists are not interested in programmatic issues, because that would require them to prepare very articulate and coherent speeches. — #NuevaColumna en @el tiempo https://t.co/D5qvCXdbFZ https://t.co/7kgbNHhOHF'}"
2568,VLADDO,"{'translation_text': 'ABC News suspends for two weeks the host of “The View”, Whoopi Goldberg, after receiving harsh criticism for having declared unfounded that the Holocaust “had nothing to do with race” https://t.co/Doxu3Qv0Fv'}"
2569,VLADDO,"{'translation_text': ""Min 95, call the referee and this World Cup for Colombia... it's history...!""}"
2570,VLADDO,{'translation_text': 'Exclusive.— Colombia’s headquarters confirmed for the upcoming World Cup https://t.co/FO3XNeXPoG'}
2571,VLADDO,{'translation_text': 'They look like the three crazy people.'}
2572,VLADDO,"{'translation_text': 'It does well @gusgomez1701 when registering statements from @HELIODOPTERO; instead of simply disseminating a single version of the information, without consulting the others involved, as indicated by the basic rules of journalism https://t.co/Zkqyjkmatp'}"
2573,VLADDO,"{'translation_text': 'The death of Jorge Arturo Sanclemente is a sad news for perdiodism, in general, and for the society of Valle del Cauca in particular. He was a rigorous and serious professional, but with an exquisite humor. — I embrace the colleagues of @elpaiscali https://t.co/SJ8nrfM2ee'}"
2574,VLADDO,"{'translation_text': 'On hunger, FAO had to eat the conclusions of its own report https://t.co/8OSjSHSvoA'}"
2575,VLADDO,"{'translation_text': 'If you could know in advance the date or cause of your death, what would you prefer? Date — RT Cause — LIKE'}"
2576,VLADDO,{'translation_text': 'Country without soul and without compass https://t.co/93nklPNjDc'}
2577,VLADDO,{'translation_text': '#Ociosas words https://t.co/lXnhWP0Owr'}
2578,VLADDO,"{'translation_text': 'How long will it take @IBetancourtCol to expel @IBetancourtCol from her party, for a sinner? https://t.co/6igzirH5JS'}"
2579,VLADDO,"{'translation_text': 'We agree that when it comes to lunch (or eating) the race, a can of tuna can be the table of salvation, right?  https://t.co/Vi28ug4fCc'}"
2580,VLADDO,{'translation_text': 'Tank...rido — #NewCaricature for @dw_espanol https://t.co/IEMPUDDEva https://t.co/G5h7AxmR3N'}
2581,VLADDO,"{'translation_text': 'Lessons not learned. — In 2017, in the run-up to the presidential elections, there was also talk of ""coalition"" and ""collision"" among the leaders of the political spectrum center https://t.co/5cwtQgZ9ws via @el tiempo'}"
2582,VLADDO,{'translation_text': 'NOTE CLASSIFIED.— We are looking for typewriter in good condition. — Reports here via MD https://t.co/NintdEWFqD'}
2583,VLADDO,"{'translation_text': 'In 2018, in his fourth presidential tenure, Putin promised “to increase Russia’s strength, prosperity and glory” — Analysis by @UnPasquin https://t.co/hZVEPONj1Q'}"
2584,VLADDO,"{'translation_text': 'Coffee and the art of palliquear — The editorial of @PapelPeriodico_ number 3 is a compliment to the coffee and coffees of Bogotá. — In case the flies, palliquear is the same as throwing cart, talking straw, throwing current... In short, talk rich in good company https://t.co/KjDl4w9usf'}"
2585,VLADDO,{'translation_text': 'Smells like 21 @RafaelNadal'}
2586,VLADDO,{'translation_text': 'What nerves... @RafaelNadal'}
2587,VLADDO,{'translation_text': '#NuevaViñeta de @ALEIDA en @ELTIEMPO https://t.co/xckIdlkxad'}
2588,VLADDO,"{'translation_text': 'We need @RafaelNadal to win this game quickly so we can go for quiet breakfast, right?'}"
2589,VLADDO,"{'translation_text': 'It is very nice to see the boys of @MoratBanda triumph, at the point of talent and discipline. — Luxury closure of #NewEdition of @PapelPeriodico_ https://t.co/TgjnkzABBC'}"
2590,VLADDO,{'translation_text': 'Watch 2022; cover theme of the #NewEdition of @PapelPeriodico_ https://t.co/8xZIdAWP0i'}
2591,VLADDO,"{'translation_text': 'Cover theme, in the new edition of @PapelPeriodico_ — https://t.co/vOtgB7EQ5o via @issuu'}"
2592,VLADDO,"{'translation_text': 'Do you know what ""Wayuunaiki"" is? It is the Wayuu language in La Guajira. And it is still spoken, as an ancestral tradition. — In that language, thanks are said: «anayawat». Chévere, right? — One should know better all the cultures in this country. — Soon, I tell you more'}"
2593,VLADDO,{'translation_text': '‘This is a penultimatum’: Ingrid Betancourt'}
2594,VLADDO,"{'translation_text': 'Get your coffee ready and share with us a new weekly conversation, at @TimeDelBrunch. Tune in now, at @PodcastELTEIMPO and on all audio platforms https://t.co/zwHWVfiKR6'}"
2595,VLADDO,{'translation_text': 'No wonder they want to bring Formula One to Colombia...'}
2596,VLADDO,{'translation_text': 'Barranquilla or Barrancárcel? How many points have you given away the @FCFSselectCol playing local?'}
2597,VLADDO,{'translation_text': 'Supercat NepalCat https://t.co/KM7K4Oysil'}
2598,VLADDO,"{'translation_text': 'More of the same? — #NuevaColumna en @ELTIEMPO — «How to change their essence is so difficult for them, politicians know that it is very effective to change discourse and, above all, language; a subject for which they have an extraordinary skill.» https://t.co/ixhYE2G6aj https://t.co/naIXgJlBSM'}"
2599,VLADDO,"{'translation_text': 'Once upon a time there was a rainbow in the center of a wonderful city, despite its problems... https://t.co/zrQKLmzaa2'}"
2600,VLADDO,"{'translation_text': ""That Dr. Ómicron says he doesn't want to go until the first round with @OIZuluaga""}"
2601,VLADDO,{'translation_text': '( ( ( f e l i z n o c h e ) ) ) https://t.co/HMpHqj79fw'}
2602,VLADDO,"{'translation_text': 'What sad news! — A hug to your entire community and your family and another for you, dear @cesarlopezmusic. https://t.co/ZFCDasJDwO'}"
2603,VLADDO,{'translation_text': 'Only 8% of hospitalized patients and 4% of patients in the ICU were vaccinated. — Great contrast with 68% of hospitalized patients and 82% of patients in the ICU who were not vaccinated. — It turns out that vaccines do work. https://t.co/HTkvdD4NZ2'}
2604,VLADDO,"{'translation_text': 'What do the presidential candidates propose to respect and promote the separation of powers and prevent the heads of the control entities from becoming pocket officials of the presidents? — Thank you, @ANDI_Colombia and @mascolombia_, for the invitation to ask https://t.co/7JDEKC0a8v'}"
2605,VLADDO,"{'translation_text': '#EXTRA According to police sources, there were several injured after an armed man broke into the auditorium of the university clinic in Heidelberg, Germany. The attacker died. — Authorities cordoned off the area and asked citizens to move away. / EFE https://t.co/gBHDczW12t'}"
2606,VLADDO,"{'translation_text': 'Thank you for the recommendation. — We are waiting for you at this weekly meeting in the middle of the general meeting, to comment on the current situation with different voices and looks. — @PodcastELTIEMPO @TiempoDelBrunch @ReinaMauricio @VozAfonica @ELTIEMPO https://t.co/vO6ORwGRG7'}"
2607,VLADDO,"{'translation_text': 'Since the weekend at @TiempoDelBrunch we are releasing ""dial"", with @VozAfonica and @ReinaMauricio. — We are now on @PodcastELTIEMPO and on the different podcast platforms. — We are already on the air https://t.co/6Ru5arWMZh'}"
2608,VLADDO,"{'translation_text': '«Oh, jobs!» — Just in case, I can tell you that this cartoon is from 1991 — #ArchivesVladdo https://t.co/ONNHkxQs3v'}"
2609,VLADDO,"{'translation_text': '«Operation extermination» — Never forget; never repeat #NewCaricature for @dw_espanol — 80 years ago (January 20, 1942) the Nazi leadership gathered outside Berlin to plan the Holocaust — https://t.co/cl8gKtqU0T @alemAmbassador @ChrisMCantor'}"
2610,VLADDO,{'translation_text': 'Here’s my prediction! Have you made yours? Enter Guess the Score and win amazing prices https://t.co/Qk29iUfik3 https://t.co/6oVjqLcCMZ'}
2611,VLADDO,"{'translation_text': '«In Germany who praises Hitler in public goes to jail. But in Colombia he is a presidential candidate», says @JuanCarBotero, referring to the pathetic #RodolfoHernandez. — Tremendous column, at @elespectador https://t.co/eDGI7o99oP'}"
2612,VLADDO,"{'translation_text': '#Recommended reading — The column of the ambassadors of #Israel , @ChrisMCantor, and #Germanyel , @alemAmbassador, underlines the importance of combating anti-Semitism and the denial of #Holocaust; following a UN resolution. — https://t.co/mikSxKM78c — @ELTIEMPO'}"
2613,VLADDO,"{'translation_text': 'Interesting vote to decriminalize abortion at the @CConstitutional. Of the 8 judges (4 women and 4 men), voted in favour of 3 men and against 3 women (yes: three women!). — A very useful case to analyze issues of gender, religion, rights, education... https://t.co/LQIf1W1khv'}"
2614,VLADDO,"{'translation_text': 'brunch time arrives, new opinion post https://t.co/90wkZ0BuDQ via @eltime'}"
2615,VLADDO,"{'translation_text': 'Here [also] you can tune in already the @TimeDelBrunch, our weekly podcast, with @VozAfonica and @ReinaMauricio, now on @ELTIEMPO. — We are found on the different platforms and at @PodcastELTIEMPO https://t.co/56DNK0gKNp'}"
